Score,Text
1,agree new formula disppointing whole reason purchasing cereal low carbsugar count anyone suggestion alternative looking label seems like cheerio best option carb standpoint im sure option
1,harissa taste like lightly spiced canned pasta sauce reason purchased cant find mustaphas harissa anywhere else hopefully start making till abstain store bought harissa
1,23 16 disc 899 tassimo could sworn description indicated one order 2 pack rip
1,well aware cadbury make excellent product curly wurlys not one candy bar nothing like original marathon bar 1970s except appearance chocolate coating much thin curly wurlys compared original marathon bar caramel distinct buttery taste marathon bar not curly wurlys ok looking chocolate candy bar different taste personally not ever buy
1,peach tea honestly taste like flavored peachscented soap tea probably fine flavoring used overpowering barely resembles peach flavor opened package cheap artificial peach scent filled entire room not bad soapy taste made tea completely unacceptable sound cruel say flavor tea closer peach shampoo peach tea
1,avoid hassle returning decided make treat dog love however popped cheese made folk lower salt variety great like glass wine end daywill trying butter flavor popped cheese next time place order
1,one worst glutenfree bread tried fortunately also eggfree dairyfree found texture strange
1,gave two aunt 85 95 year old always ask honest send thing like mail think poeple not honest receive something gift anyway thier comment soup ok powder nothing special money item cost shipping would much beter purchasing gourmet soup mix specialty store making gift basket
1,looking whole white wheat hard time finding anything title ordered hope whole wheat disappointed product contains no nutritional information paying 12 dollar supposedly healthy food item feel least nutritional information ingredient listed still no idea ordered whole grain not
1,worst coffee ever bought no flavor no aroma throw away bad
1,ordered december 16th today january 3rd still hasnt arrived estimated arrival date january 11th seriously almost month deliver something stock ordered not acceptable
1,enjoy eating crumb fragements otherwise delicious cookie purhcase unlimited quanities one enjoy
1,tasted awful almost stale old smell bad not buy bilberry tea not even great benefit
1,rather complex creamy sauce expect butter chicken taste like campbell tomato soup spice added flat artificial tasting not buttery totally disappointing
1,tasting taco bell chipotle sauce good thought variety would least good wrong supposed spicy ranchero actually bland sort like liquified cardboard might taste let people know taste agreed threw not recommended
1,hi coffee doesnt smell taste great recommend senseo vienna still package paris nobody wanna drink guess throw away
1,chocolate use thing taste like sitting week grown stale nasty taste almost make sick thinking
1,another treat purchased store dog not check made made china check everything buy dog product made china yes dog like not putting health risk really strange rubbery texture not look like something ingesting anyway never buy zero star
1,soup come gluten free selected define search soup obviously not gluten free
1,no seriously ridiculous 45 bag corn obligate carnivore brewer rice corn gluten meal wheres meatnot mention unnamed animal fat could anything including roadkill euthanized shelter animal much better quality grain free food cost less
1,order box twice month recently kcups sent use warped broken weve throw away box past order hesitant purchase
1,chip greatfor first bag however first bag two noticed remaining bag damaged hole bag black sticky stain outside reviewer bought around time claiming found rodent hole bag chipsthe chip came sealed kettle box hard say screwed someone somewhere screwed chip health hazard hole bag like game roulette
1,complete rip not buy taste like spice might get dollar store no use product
1,year bought biglows love lemon unfortunately new one state vitamin c not good added peppermint metal taste returning product never one not sure always feel need change good thing lost customer one disappointed
1,coca cola partially owns zico made concentrate added natural flavor packaged plastic ruin nature perfect drink profit favorite not buy new formula againlooking find another like zico used dont know yet zico tetra pak still old formulaalsorumor pepsi looking buy vita cocoso keeping eye
1,puchased product thur amazon thinking saving money sam club day noticed sell product 25 lower price paid buyer beware buying product thur amazon research might save money coffee great priced
1,drinking rockstar juiced since came hardly noticed 70 50 change formula new 10 forumla horrible rockstar best energy drink change formula easily put energy drink juice top hope rockstar sale plummit see mistake make change
1,purchased based good review looking something quick healthy providing protein usually enjoy black bean figured taste good considering review butomg terrible dont know kind taste bud others inedible even feel bad donating food bank
1,im big fan bob red mill product not one thought awful not like flavor texture gave loaf bird ate
1,love productbut 5 6 bottle ordered oozed onto cupboard shelf arrived got refund nobeef arrived oozed nochicken seal looked good went use new one oozed threw garbage product actually pushed jar lid shame product fantastic whats wrong packaging
1,ive never written review perhaps received bad box worst kkup flavored coffee ive ever purchased love machine ive happy many flavor none stale not even strong bad tasting like ripping money true waste
1,love coffee mespresso machine buying capsule double costcan black flag shady vendor
1,wolfgang puck coffee jamaica crazy worst coffee ive ever hadi threw right away one sip taste like coconut flavoringhard believe someone thought taste good marketable fired
1,represented 3 bag one could bought one bag 13 price elsewhere
1,bought hearing raf arrived looked like worm water bag kind made seaweed powder pungent seafood smell taste not like not mention consistency cartilage
1,time purchase production description statedblue diamond natural cinnamon brown sugar oven roasted almond 8 ozby blue diamondbe first review item like 0list price 3255price 682 012 ozyou save 2573 79product descriptionblue diamond almond oven roasted cinnamon brown sugar 6 packboth list price description suggests 6 packi ordered 2 received 2 1 packsthis single 8 oz container
1,love rice really hope product would great rice pain make taking 90 second microwave really appealing really known better though product cooked plastic bag going come smelling like plastic smell plastic pretty stomach turning couldnt possibly good
1,product received not product pictured described item page worst part attempted return case soy crisp unable amazon said nonrefundable item wasted 3000 stuck case soy crisp not eat
1,wish paid attention review product pricey getthe little burned piece cheese pan cheese dish salty not worth not taste treat 1 carb nevermind not waste money taste bud
1,fault not looking quantity didnt expect price would receive one box oreo seller ashamed charging ridiculous price prime member year never felt ripped candy corn oreo smell like candy corn absolutely no flavor like candy corn
1,ive buying zico mango 112 oz tetrapaks almost since started offering amazon however another reviewer explained recent batch received horrible went best coconut water worst ive ever packaging slightly different alarming individual box no longer say anything brazil continues never buy product experience please speak maybe get fixed
1,ripped promised superior product purchased medium yellow small kernals lot unpopped flavor average texture odd sandy would love get money back obvious tourist trap crap
1,chinese made product beyond questionable come dog edible disappointed read china made dog health life worth stick non toxic good quality controlled food dog
1,no mention fact single picture advertisement clearly show box hold four 2 qt package poor purchaser beware
1,daughter hated going order glad didnt love ingredient no taste unfortunately didnt like cant shove throat
1,olive sent plastic container received soft andvery discoloredwe threw ordervery disappointed
1,forgot say added sugar 3rd ingredient list joke yeah price good add sugar piquillo pepper naturally sweet joke post picture label tonight
1,product packaged plastic bottle buy spice extract etc glass container would not ordered known shipped plastic bottle price low discarded unopened plastic bottle rather try return
1,excellent coffee unlike amazon usual great service whoever use fulfill coffee order terrible ordered several box coffee amazon shipped thrown box anywhere onequarter onehalf cup damaged unusable worse yet amazon wont take return since food itemin summary buy coffee not amazon
1,ordered decided return smelling packaging horrible vendor not let return not recommended make sure want ordering
1,dont know recipe horrible crave thing often last time got even scared look got past enough try sure enough arent used miss good old day
1,bought 10 different brand coconut water compared one one worst tasting brand ever try brand taste closest real thingtaste nirvana real coconut water 162ounce pack 12
1,disappointed taste fish curry one strong spice think cardamom completely dominates dish obviously many folk like stuff tossing mine
1,opened smelled like fish thought might tin brewed cup check reeked fish even returngotta love amazon
1,received yeast sorbitan monostearate not order sorbitan monostearate ordered yeasti waited ten day chemical person bakes bread want best garbageto return item must pay pocket ship back mistake rip yeast grocery store not extra ingredient disappointed feel stolen
1,im big fan twinings saw sold green tea jumped chance buy honestly worst green tea ive ever tasted taste absolutely nothing like sorely disappointed thought throw away entire box tea done
1,bought cereal locally sounded good man mistaken like chewing fireball candy suppose like burning sensation tongue eating cereal might fine found completely inedible simply disgusting way top cinnamon taste really like chewing cinnamon stick fireball cant image taste tested zero star would give
1,ak mak one healthiest tasty cracker available not long shelf life go hill becomes stale taste terrible amazon shipped u whole case stale old ak mak cracker disapointing
1,haribo gummies came search vegetarian gelatin not vegetarian
1,salt fine poorly designed cylinder not sturdy today pouring salt soup making lid came apart canister poured whole container soup obviously ruining buy something else save hassle also came complete clumped
1,love kcups box said 80 contained 35 please send missing 45 kcups newman special
1,first loved everything shampoo conditioner smelled great hair manageable curled perfectly hair started falling strand extra family starting saying mom hair everywheres clump started coming stopped using sc clump still coming forced swish foot drain thru entire shower hopefully stop really enjoy hair
1,ew love kashi stuff taste like went bad 6 month ago super hard chunk huge like size fist ill sticking blueberry cunch
1,flower never delivered never notified embarrassment customer service claimed there nothing whenever hear run dont walk
1,one favorite campbell soup bought recently market found theyve changed recipe include carrot vegetable got rid spinach flavor different dont like change old recipe tasty spinach nice touch campbell please bring back old recipe
1,love coffee bought also bought another brand price around 2000 two box brand thought pretty good deal although sometimes find 995 target arrived discovered paid one box breakfast blend complete ripoff even directly keurig cheaper never buy
1,due incredible stench urine opened ziplock bag arrived not even give dog eye literally watered went right garbage
1,kcups looked okay many sprayed coffee counter coffee ground coming wont buy
1,bought 3 can condensed chowder couple week ago 2 bumble bee didntwell bumble bee one not snow love changed recipe say dont buy like snow not nothing like real snow not condensed think taste bad
1,sweetener seems average quality cost expensive local store hard time getting live may work please compare price local grocery buying thank time
1,worst beef ever tasted omaha gave money back via amazon
1,kid tried ithad throw whole box away sickeningly sweet give aftertaste know sugar synthetic icky
1,save money overpricedmain ingredient nondairy creamer corn syrup solid sugar try saco product much much less expensive sugar free good pulled amazon false advertising
1,spare disappointment not buy version kraft ranch dressing might well buy cheap jar mayo scoop salad approved flavor kraft certainly lack normal taste bud dont belong position make kind decision regarding kraft salad dressing productsi hope keep others tragic realization writing notegood luck kraft new ranch history booksincerelymm
1,ordered cooky recently got home every single cookie crumbled million piece tasted awful worst cookie ever
1,careful ordering ozbo shipped outdated inedible riesen passed friend cohort without knowing condition people got back information regarding product white discoloration sticking inside foil hardness candy ozbo refused replace product couldnt collect given candy guess ozbo would open separate riesen candy inspect rewrap package back bag get real ozbo hope review helpful
1,purchased year last shipment received treat covered white fur mold sealed bag not get manufacturer amazon replce due return policy not buy
1,here another 44lb bag dog food not represent normal regular price standard per pound price could buying juiciest prime filet mignon get watch man best friend become even better best friend wake amazon
1,although fan lavazza espresso found blend extremely harsh high acidity wreaked havoc stomach stuck 9 brick bought case find someone really like blend
1,purchased soda stream cola mix seemed natural list ingredient received however ingredient listed thing like acesulfame sulfites im allergic not happy
1,product arrived box showed obvious sign water damage product plain cardboard box inside another box no additional padding bottom upon opening box noted large number cup crushed causing leak
1,product advertised raw honey enzyme god intended processed no comb sweeter raw much thinner
1,really excited try opened packaging inside tiny box 7 small caramel thats 1 per small caramel taste fine nothing special honestly think werthers caramel better better tasting get money total rip never
1,received key lime snap noticed ready expire no way eat 6 box 2 week good great taste upset product never problem product bought amazon hope amazon something upset disappointed customer
1,package sugar container wrapped plastic container broken sugar spilled everywhere box not sugar container broken plastic wrap opened box sugar basically horrible packing job
1,received candy promptly however every single package contained raisinets chalky gray tasteless unhappy
1,4 can came dented toss outshould returned pain
1,purchased chip october 18 2010 rancidstale certainly believe reviewer not noticed review horrible taste staleness chip wish contacted customer service refund approved think amazon either stop selling chip due poor review check stock make sure fresh order order caution trying another brand instead reordering
1,used mix time make cake muffin super gross ruined flavor youre better making blend sorghum flour tapioca flour potato corn starch stick bob red mill gf bread mix skip one
1,know hatch supposed good brand honestly horrible opened immediately poured drain
1,buy thing alaska 999 reason rated one star
1,product description say assertive dark smoky fragrance flavor aint kiddin barely taste like tea like took cloth let hang campfire smoke week soaked hot water wrung mug seriouslyive tried taking half pinch adding tea leaf brew pot turn pretty good straight youd better like wood smoke
1,first ingriedent corn syrup not say listing mentiones sort good vegetable not corn syrup listed first ingriedents would main content product dissapointed thought would great way make soup without making broth scratch guess stick old method
1,bought 4 115oz can sale 50 cent worst taste energy drink ive kind like carrot taste rather orange maybe carrot cauliflower mixed aspirin hint robitussen not sure effect went right sleep drinking
1,like several reviewer said bag opened stale despite best date month future puffed wheat consistency slightly damp styrofoam return not permitted even unopened bag feel lucky go ahead roll dice purchasei lost
1,nabisco used enjoy social tea biscut 40 year destroyed cookie political corectness thanks jerk mike bloomberg telling company take trans fat cookiewell pal lost customeri would rather eat box new social tea cookie jerk like mike bloomberg 20 billion dollar congratualtions little guy cannot even enjoy cookie cup coffee
1,tried disappointed no coffee taste artificial milk sweetners not really taste like cup cappuchino get store restaurantit really artificial made blend stay away try risk
1,1st cat really dont eat brand much relish like wellness mylar bag really miss bag food seemed taste better cat canned wont touch flavor turkey2nd ive 3 12 case smell even dog wont touch check jikwhat happened brand best 2 year ago
1,like onion like eating dehydrated one product went garbage would not purchase
1,one got say cleanse box dont know mean know picked one doesnt say cleanse box im angry one cost way cheaper angry im not going bother go refund process plus took age arrive
1,ordered item november 14 im still waiting wasnt informed would delay ordered im getting pretty impatient
1,cat carnivoresscience diet no meatinstead get cheap corn filler spent rice leftover brewing beer meatless chicken part human dont eat like beak
1,ordered cake however upon arrival cake unedible one could tell without opening plastic package cake shipped ruined cake appeared squashed liquified unedible no return offered amazoncom basically gave 30 buck nothing amazoncom not refund money discontinue using amazon purchase
1,first time tried product never original formula cant compare highly rated product first taste somewhat pleasant not natural tasting lingering aftertaste not buy not recommend want try brand think enjoy coconut water not sweet low calorie high potassium
1,opened first nutrition sout beach diet poured small dish almond lot almond nice looking cashew macadamia one well two half serving decided dump whole onmto big plate total five 12 macadamia whole actually 11 half no whole one considered blatant ripoff not buy product
1,product arrived found little odd liquid food product not encased cellophane shrink wrapping opened top found not even seal across top bottle promptly threw stuff
1,product old no good gave box kid even complained waste money hotlix cinnamon tooth pick much better outthank youtom troglia
1,want preworkout drink give energy attempt taste good bought two container fruit punch thats hard screw not didnt get pep step taste like awful bland bubblegumsorry didnt stepped got one guy make theanimal pak product taste great get pumped
1,item look great never received ordered november still january not received yet contacted company
1,people would want little coffee cream sugar not purchase sorry bought
1,kidding 90 positive review must owner relative worst gluten free product ever eaten dry mealy way marginally tolerable smother chocolate icing wife told complain company told didnt want sending free product
1,noodle look like tapeworm zoology lab arghhhhi almost threw opened package came filled water burp gag gave away
1,respesentation item extremely misleading true description item includes correct liquid weight however image price shown represents larger actual size gallon productwho would ever think oil came miniature tin replicating larger gallon tin prevalent marketplace price product also coincides one would expect larger gallon sized product
1,im amazed people happy product im not drinker dark brew french roast anything even drinker milder cup coffee completely tasteless initial scent delicious bad none show actual coffee
1,treat literally made dog sick throwing everywhere wasnt shock read package stated made china werent chicken treat dog made china recalled
1,initially product priced fairly 1551 12 can quality product no dented can noted however noted price hiked 150 1 month regardless current economy fair price quickly became ridiculous not purchase product
1,beware seller cheap price coffee shipping ripoffi found coffee price good shipping handling outrageousi cost almost much ship coffee purchase itcoffee light cheap shipi could bought coffee locally cheaper ill never use seller
1,interest edible flower lead buy cookbook lavender cookbook product make recipe tasting lavender found taste bit like rosemary lot like soap
1,normally love larabars tried favor loved something really jocalat bar dried tried take bit bar crumbed box said good jan 2012 tasted old dried plan gross not sure bad box larabar company need redo bar flavorbad product
1,excited receive chocolatecarameland marshmallow mail sampled three threw trash not edible
1,thought would great toy dog ball torn two hour treat may last longer terrible buyget kong
1,okay lot chicken breast treat china causing dog sick see fda website detail not one started buying made usa made china although dog long loved treat im process searching replacement made safe country
1,favorite stuff dissapear good ovaltine formula nutscall complain 8004420099
1,love chia gotten two different package brand rancid expiration date year away amazon doesnt allow food return navitas said would ship seed check would send new one still enjoy chia ill avoid brand
1,disappointed lollipop ordered stated kosher gluten free didnt say splenda added false advertising waste money tasted sweetness lollipop
1,not coffee snob clearly not espresso either almost new citiz used prepare drink half way brewing process coffee coming light brown coffee tasted like diluted weak coffee no body espresso aroma no crema either tried new capsule make sure first one wasnt defective capsule result amazon not accept return item
1,bought product knew tyler florence wonderful chef thought sure itd great tasted first gagged made hubby try spit color texture weird unappealing bought flavor give try one went trash
1,ive eating special k protein plus year high protein fiber content didnt taste bad eaten fruit last time bought box plopped shopping cart without noticing taste even better serving new formulation calorie less fiber serving previous version contains sucralose believe not healthful
1,never received either shipment nir explanation amazon ultimately received refund disappointing experience not experienced amazon no longer good source grocery
1,ordered mint chocolate got supreme unhappy becouse cant return
1,biggest orgain fan purchasing many case month recently changed formula new taste bad different also theyve removed antioxidant complex also added sweetener stevia dont understand usually sweetener added make product taste better not worse wish theyd wouldnt messed great thing
1,worst cat litter ever cant tell bad im disappointed litter poor cat pee litter turn dust right away not wanna pee box change whole litter avoid
1,found spoon deep baby 75 month time effectively get food spoon fact bring whole pack towards mouth every time meant keep fighting kept wanting grab pouch threw mine bright side screw tightly nicely
1,donated local food pantry since current two cat rejected cat thought great treat
1,saw dr oz great snack 22 chip per servingi couldnt eat 3 stick teeth want trick thinking taste like banana chipit doesnt no thanks like ew
1,popcorn totally refused pop no matter way tried pop popping corn total failurei would not not ever recomend friend would go way warn not waste moneyit ended garbage
1,box 24 pack tiny box 24 little box little box 24 gram box get walgreen walmart 142 gram cost dollar pay 1333 product like cost boston bake bean 43gramsdollar walgreens 142gdollar reason spend much cant get store near really want mini boxesps love candy dont think worth cost
1,grape leaf thick veiny no matter much boil not soften mother used pick grape leaf directly vine young small leaf not old one tough difficult chew jar full veiny large old leaf even cooking stuffed leaf hour still remained thick chewy not easy cut even knife never use hopefully brand better
1,tree ugly not cut away look like little tree tree huge nice ugly top look like one potted bush cheap buy nothing like bonsai look like 4 year old made sad present
1,ive fan jerky year bought tasted nearly gagged gallopin pepper flavor wild ride jerky not spicy mushy lack expected standard beef jerky texture like eating imagine sourish cardboard save money pas one
1,purchased beverage costco took 3 sip hit stomach like bomb didnt sleep well 48 hour became dehydrated within 2 hour heart burn muscle spasm effect wore second day joint ached felt like id car accident would never buy use product
1,amazon doesnt accept return food item im using product dog treat expensive dog treat enough said
1,others already stated ghirardelli incredibly substandard used couple occasion time disaster result besides fact baked good not rise garbage regular chocolate taste plain lousy also grossly overpriced dont know not discretionary money set buy garbage
1,thought getting natural flavoring half contain propylene glycol toxic not extremely toxic not natural not something using wish still box not notice problem used one flavoring shake got bad stomach ache looked ingredient ala box recycled time
1,waste money item late package torn upand tea terrible not good product opinion bad handling
1,ive purchased water year high alkaline content great taste recently ive getting shipment not new zealand spring water rather distilled water walnut creek california taste difference night day previous reviewer pointed wont buying eternal water internet must actually see label know youre getting paid
1,first love sodastream machine work great sparkly water anytime need itthe syrup taste goodjust like store bought soda price syrup insane bottle make equilalent 6 2l bottle soda every supermarket go 2l bottle soda 1 regularlyso store bought equilent 6
1,purchased 28 worth hostess lemon fruit pie company expired 3 day arrived may want ask expiration date product purchase company
1,one time never customer service amazon handle problem wonderful nothing better amazon customer service thanks
1,not zero calorie nor actually sweetened stevia sweetened sugar alcohol little stevia added 50 calorie diabetic stuff raise blood sugar almost bad regular sweetened sugar soda sugar alcohol give horrible gas big thumb false advertising
1,carrageenan gum one ingredient not something ever want voluntarily put body research word inflammation together inulin also something dont want eat unless certain not going give problem research might also want read unneeded additive check
1,come make 20th anniversary deluxe edition without original version not say not great movie hey no need edit movie show disney channel mean no offense producer movie say hey not edit like cd sell walmart come love good movie
1,well sad kid thought nasty love clif zbars thought would kid friendly also not muchi big variety box weve tried flavorsnone hit
1,think anyone read ingredient stuff continues buy not paying attention try smoking testing voltage tongue jogging along congested highway maybe partially hydrogenated oil transfats aspartame diet pop processed cake mix fast trying self distruct friend fda approved taste ok soyo ho ho eat heartiesor pay attention
1,product waste time getting far better result freezing poop using ordinairy counter freezer would wait dog gopointless
1,sent one review received product say box different order page purple stripe instead od gold know read review buying guess romanoff changed product awfull change good thing eats sweet tasting caviar heck going 6 jar
1,sent flower mom birthday arrangement arrived wasnt much like online picture hardly baby breath mostly greenery similarity flower carnation pink although 10 not 24 like picture turned quite dissapointment buyer beware
1,important claim stick safe natural pet owner understand product dried bull penis smell part animal dried
1,received container previously opened seal opened top container decent piece liver grisley piece lot powder bottom never buy liver treat amazon big ripoff
1,ordered picture show chewy sweetarts also show laffy taffy picture however receive regular sweetarts not chewy movie box buy less walmart please change picture deceiving
1,yuck say cooky oatmeal raisin cooky favorite ill make starting next batch mr field company must changed recipe cooky inedible gave daughter take work hopefully nobody got sick eating never purchase cooky anyone consider warned please
1,starbucks amazon think coffee gold coast not labeled morning joe not taste like gold coast guess well brewing house blenduntil change
1,looking forward nice bold cup coffee extra price thought might good nasty could not even drink
1,recently found special k kellogg product contain genetically modified corn pesticide found gmo corn found blood 93 pregnant woman 80 unborn baby recent study never eat single spoonful special k unless course kellogg decides change ingredient nongmo like done europe gmos banned
1,bar taste plain weirdthere said iti love kind plus bar generalthey like candy nut awesome thingsthe mango one tasted like mango coconut entirely sweet almost sickeningly wont buying mango one
1,product awfulthe taste not good texture worse not light nor fluffy dense made one batch threw away would not recommend
1,ya 10 juice rockstarnoti one new 10 juice version taste like crap wtf wrong rockstar change something good something taste like crap goodbye beloved 50 juice untill return ever shall miss oh circulation hit area crap
1,33 july 47 august great business people keep buying not worth pay 375 container figure
1,loved tea vanilla added plain honeybush tea delicious addition vanilla really changed flavor not like seems bitter
1,like reviewer fell love native forest coconut milk thailand rich creamy oh delicious got shipment can sourced sri lanka thin runny slightly brown smelling like old sneaker ive requested replacement order amazon finger crossed receive shipment thailand anyone know secret getting thaisourced product please leave comment thanks
1,tried using less using mixing better always got horrible bitter taste ruined several dish trying get right truvia good simply stevia terrible
1,2 lab chewed raw hide messy little shaving fell apart made mess floor would not reccomend
1,since changed recipe new formula beet juice worse terrible less vitamin misfortune drinking original formula slightly changed recipe couldnt really taste difference drinking new stuff immediately wanted spit rancid compared old formula shame nestle
1,picture show 40 stick actually package contains 28 stick making poor deal compared others
1,overpriced product available elsewhere amazon 13 price 383can walmart cant find amazon buyer beware
1,ive buying kal stevia awhile good result decided go cheap buy 1 lb stuff thinking would pretty much nope way weaker kal take 34x much even though saved 50 percent ill wasting money using product oh well ill use buy kal
1,sadly cooky shipment soft crunchy buy store self fresh
1,purchased several year ago dean deluca delicious described review overly granular nearly inedible not recommend brand panforte
1,first bag opened tasted used rotten fruit second bag thinking bad lot opened second box try spongy texture bad flavor canceled subscription immediately
1,like variety jerky peppered style oh boy say oh no thin sliced ok not dry cardboard not like product dont usually review felt give opinion one not buying one sorry oh boy oberto
1,bar taste plain weirdthere said iti love kind plus bar generalthey like candy nut awesome thingsthe mango one tasted like mango coconut entirely sweet almost sickeningly wont buying mango one
1,didnt eat right away kept month two current supply almond gone eat lot buy bulkwe opened two packet inedibly rancid past 30 day return deadline threw awayi believe vacuumpacked product like sold bulk remain edible many month
1,amazon sends twelve box fabulous cooky box disappears fast fact not sit whole box nearby munch thru without stopping delicately sweet crunchy buttery without greasy youve warned
1,kettle chip look feel taste like lay chip used favorite crinkle cut hefty no longer favorite
1,ten day package coffee transitfrom pennsylvania maryland think took detour antarctica give
1,bought pack 3 june grate tasteafter three month subscribe renew every quartersome day ago received new pack 3 taster choice french roastbut new one much different taste reality coffee not smelling alli unsubscribe
1,product maybe good not testify shipment came damaged afraid eat productit dropped shipment obvious shipment box not damaged can severely damaged therims side can
1,experienced disappointment multiple reviewer hose bottle consistently separate varying water pressure didnt help much either blew apart half dozen time row spraying face definitely water possibly poison even mixing extremely disappointed not believe product still shelf not voice displeasure enough
1,nothing metallic color gold fact yellow isnt sheen sparkle bummed
1,bar sweet contains many ingredient tried hard stay away past year anyone interested health find fibre much healthy food ingredient list provided probably would not made purchase first place duh
1,love coffe recieved expired date called customer service sent againand expired
1,made usa not see product description skeptical not see country origin manufacture
1,soup full chunk potato tiny piece clam basically potato soup would never buy
1,sound yummy tasted didnt like weird pungent taste lingers since kid eats thing dont care gave hate tried many occasion mixed fruit mix make good stuff taste bad unless use little got 12 pack got done 3 lot cajoling rest going trash
1,took forever fruit flower two three plant fruited grew nicesized tomato weight caused topple next leaf rotted remaining fruit ripenedbland ugh no taste remaining plant finally grew fruit ripened red ton tape etc support thats extra work came trying keep plant upright taste little better far worth effort back herb love aerogarden herb
1,not product received changed product chunk tomato soup not wanted
1,one bitter stevia product ive tried best ive probably nirvana stevia based australia shipping pretty high second best nustevias packet stevia mixed sugar alcohol nustevias regular stevia not good opinion though not bad spoonable stevia
1,huge fan jack link beef stick thought might larger version boy wrong extremely greasy not tasty difficult chew gave trying eat two stick couldnt take ill stick regular jack link beef stick
1,buying treat cavachon past two year loved themthe last batch noticeably lower qualitydry crunchy rather moist chewy dont know due shift manufacturing u china coincidental event not buying switched treatsnote amazon would not let return item within 30 day purchase period im not pleased
1,dont know heck laters original suck three original flavor changed huge disappointment used favorite
1,rancid taste send back could smell minute unwraped package
1,tried purchase item early december told would ship day two week later still nothing tried contacting vendor email telephone never responded meant christmas present someone needed scramble buy something else clearly dont recommend buying vendor
1,bought mother law allergic reaction everything excited saw something could drink ordered birthday custom made wine glass showed opened leaking not impressed cant fix packaging delivery would seriously look elsewhere buy wont even send new one theyll give credit wont refund cost send new one
1,wolfgang puck coffee jamaica crazy worst coffee ive ever hadi threw right away one sip taste like coconut flavoringhard believe someone thought taste good marketable fired
1,excited see cake offered amazoncom received disappointed ordered 4 cake three dry tolerable one cake spoiled completely disgusting whoever get cake time get customer not fresh travel purchased several time never issue maybe due improper storage warehouse not purchase cake not cheap
1,bought food already sick cat hated much lost 2 pound refused eat coming cat wholl eat almost anything including spaghetti yogurt oatmeal lettuce stay away really bad choice cat
1,couldnt get dog go near stuff gave friend who dog eats anything everything except product
1,eating tang chocolate doublechocolate cooky cooky taste like expired tepid dogfood cooky enhance life way never dreamed possible tim hortons timothy second cup starbucks treat horrid packaged cooky zupas pathetic imitator grandeur tang cookie cooky da bomb hawt damn
1,not good deal go target grocery store buy four box least 600 cheaper
1,going 6 month back taste sucked plus ineffective stimulant didnt realize something wrong coffee first puzzled time coffee wasnt working soon found brand problem switched folgers folgers workingbut folgers gone downhill also good performance time dont know mh fixed problem dont really timefunds test
1,came glutenfree bread search ordered label reveals bread contains barley kernel gluten contained within kernel may wheat free bread not glutenfreereally cannot comment taste return
1,beef tip gristly spit wont buy product piece edible flavor good
1,tried 3 differant brand juice imply would get relief arthritis pain save money buy tylenol brand best bland tasting nothing pain
1,bad find place write review full grease preservative acidic flavor get past chili powder threw took tum
1,like idea like people saw many good review believe coffee actually taste goodnope taste terrible no aroma quality coffee bean selection need improveddisappointed first try san francisco bay kcup coffee
1,purchased box gloria jean mudslide flavor kcups disappointed no chocolate flavor could taste bad taste hate say smelled like cow manure
1,purchased several can salmon anticipation wonderful salmon instead 1 opened visual inspection revealed vertebra lot little bone small bite revealed good taste salmon however whole disposed deemed not safe eat due bone
1,price seemed good true italian coffee bean good espresso machine great price well turn get pay nice packaging lowest low quality robusta coffee bean arabica guess make seem classy unfortunately smell flavor give away immediately bad coffee light color flavor whether made espresso used drip buyer beware cheap quality packaged mask true nature dont buy prepare disappointed
1,illegal not label made china trying something nice dog find poisoned make sick angry
1,one worst kcup coffee variety tried enjoying tully italian roast something messsed pricing amazon like twice price paid last time figured would try timothy instead mistake bitter weak truly disgusting wouldnt subject worst enemy one
1,first order noodle really good excited get moresecond order huge disappointment noodle mold spore opened one sure reek moldhardest time trying return amazon doesnt make easy contact item classified nonreturnable however searching searching finally found amazon contact information spoke customer service department apologized refunded money no delay
1,ordered real german one not american produced one trust huge difference taste never received asked refund purchase never got back despite five email several phone call order risk
1,reviewer state nice going minute two come really strange chemical taste opened one package make pitcher took work others trywe done yuk
1,cereal weird odour also colour slight tinge greenishgreyish even though tin originally sealed expiry date 2012is production problem cereal perhaps amazoncom sample checkthis serious problem investigated immediately cereal meant dear baby
1,ordered mom celiac disease could not tolerate gave bad diarrhea gluten
1,made mistake not reading fine print product price 1299 one container coffee mate sugar free chocolate creamer
1,ordered multiple one not gift message wrote ppl no idea sent pathetic
1,must say bummed bought 3 pack artificially flavored wintergreenfirst clue another source find not not real sugar getting blue dye obviously not original recipe state front tin quit trying sell way wrigley not happy wont buy anymore altoids curiously strong mint wintergreen 176ounce tin pack 12
1,rip get case 25 whole food health food store reach local grocer request order directly vendor dont foolish paying price
1,2 upcs listed item 070590080010 not 100 grape juice blend pear apple juice
1,chose diet soda notice total amount product not written perplexed first discerned product image clearly say 750ml 839 seemed decent price however received 500ml bottle not worth hassle returning couple buck annoyance none less beware purchase suggest assume receive 500ml bottle
1,received one bag instead 4 feel intentionally deceptive complete rip dont fall
1,wrigleys lost mind introducing new version classic gum flavor rancid texture like chewing old tire dont ask knowi wrote company told lost customer life stupiddont buy expecting heavenly flavor spearmintor doublemintif wrigleys taste like decomposed vomit
1,liked product ordering receiving second bottle price went considerably hate find substitute
